student_id,student_name,age,nationality,education,school,field_of_interest,course_id,course_name,session,course_rating,difficulty_level,modes_of_learning
102,student 2883,10,Venezuela,Middle school (10-13),Al Diyafah High School,Science,9,Artificial Intelligence for Non Programmers,8,3,Applied Tech,Hybrid
3497,student 2884,10,Uganda,Middle school (10-13),Al Diyafah High School,Sports,11,VEX Robotics,24,4,Proficiency,Online
1416,student 2886,10,Cameroon,Middle school (10-13),Al Diyafah High School,Mathematics,27,Web Development,24,5,Intermediate,Online
779,student 2888,10,Canada,Middle school (10-13),Al Diyafah High School,Sports,24,Internet of Things,48,2,Intermediate,Online
214,student 2889,10,Ukraine,Middle school (10-13),Al Diyafah High School,Art,1,Robotics,48,3,Beginner,Hybrid
3763,student 2891,10,Venezuela,Middle school (10-13),Al Diyafah High School,Art,18,Young Coder,48,5,Applied Tech,Hybrid
1112,student 2893,10,Srilanka,Middle school (10-13),Al Diyafah High School,Music,4,Technology Innovative Learning,8,4,Intermediate,Hybrid
1577,student 2894,10,India,Middle school (10-13),Al Diyafah High School,Mathematics,1,Robotics,48,4,Intermediate,Hybrid
2449,student 2895,10,Nigeria,Middle school (10-13),Al Diyafah High School,Science,28,Young Designer,48,4,Applied Tech,Hybrid
2636,student 2896,10,Canada,Middle school (10-13),Al Diyafah High School,Technology,38,Young Honcho,24,2,Beginner,Online
2937,student 2897,10,Egypt,Middle school (10-13),Al Diyafah High School,Mathematics,1,Robotics,24,2,Intermediate,Online
3118,student 2899,10,Palestine,Middle school (10-13),Al Diyafah High School,Science,14,Data Analysis with Python,24,3,Proficiency,In-person
1696,student 2900,10,China,Middle school (10-13),Al Diyafah High School,Sports,9,Artificial Intelligence for Non Programmers,24,3,Proficiency,Online
3535,student 2902,10,Cuba,Middle school (10-13),Al Diyafah High School,Mathematics,34,JAVA Programming,8,3,Beginner,In-person
592,student 2903,17,Canada,High school/College (14+),Al Diyafah High School,Technology,44,Artificial Intelligence of Things,48,5,Proficiency,In-person
1334,student 2904,16,Saudi Arabia,High school/College (14+),Al Diyafah High School,Science,10,LEGO Robotics,24,5,Proficiency,Hybrid
1110,student 2906,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Science,31,Young Product Designer,48,3,Proficiency,Online
2140,student 2907,9,India,Elementary school (5-9),Al Diyafah High School,Mathematics,16,3D Designing & Modelling,24,4,Intermediate,Online
3732,student 2908,9,Ireland,Elementary school (5-9),Al Diyafah High School,Art,17,Graphic Designing,24,4,Intermediate,Hybrid
2721,student 2911,9,United Kingdom,Elementary school (5-9),Al Diyafah High School,Science,29,3D Designing and Printing,48,4,Proficiency,Online
714,student 2912,9,Qatar,Elementary school (5-9),Al Diyafah High School,Sports,1,Robotics,24,4,Proficiency,Hybrid
936,student 2913,9,Jordan,Elementary school (5-9),Al Diyafah High School,Art,1,Robotics,8,4,Applied Tech,Hybrid
1952,student 2914,9,Poland,Elementary school (5-9),Al Diyafah High School,Science,25,Young Innovator,24,3,Intermediate,In-person
242,student 2915,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Art,4,Technology Innovative Learning,24,4,Proficiency,Hybrid
2044,student 2916,9,Korea,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,48,3,Applied Tech,Online
3937,student 2918,9,Ukraine,Elementary school (5-9),Al Diyafah High School,Music,32,Game Development,48,2,Beginner,In-person
2,student 2919,9,Taiwan,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,8,4,Proficiency,In-person
2273,student 2920,9,Cameroon,Elementary school (5-9),Al Diyafah High School,Music,7,Virtual Reality,48,2,Beginner,In-person
2849,student 2921,9,Russia,Elementary school (5-9),Al Diyafah High School,Science,26,Virtual Robotics & Mechatronics,24,4,Applied Tech,Hybrid
1769,student 2922,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Music,7,Virtual Reality,8,3,Proficiency,Online
1950,student 2923,9,India,Elementary school (5-9),Al Diyafah High School,Science,22,Coding For Kids,24,3,Beginner,In-person
2637,student 2924,9,Poland,Elementary school (5-9),Al Diyafah High School,Sports,23,Artificial Intelligence and Machine Learning,48,4,Applied Tech,In-person
2164,student 2925,9,Srilanka,Elementary school (5-9),Al Diyafah High School,Sports,18,Young Coder,48,2,Intermediate,Online
3738,student 2926,9,Iraq,Elementary school (5-9),Al Diyafah High School,Music,2,Python Programming,24,4,Proficiency,Online
918,student 2927,9,Ukraine,Elementary school (5-9),Al Diyafah High School,Mathematics,33,Young Web Developer,8,5,Proficiency,In-person
3175,student 2928,9,Bahrain,Elementary school (5-9),Al Diyafah High School,Music,3,Artificial Intelligence,48,5,Intermediate,Online
2242,student 2929,9,Taiwan,Elementary school (5-9),Al Diyafah High School,Mathematics,32,Game Development,48,5,Beginner,Hybrid
3238,student 2930,9,Ukraine,Elementary school (5-9),Al Diyafah High School,Music,43,3D Designing,48,2,Applied Tech,Online
2919,student 2933,9,USA,Elementary school (5-9),Al Diyafah High School,Technology,0,Robotics Innovative Learning,48,4,Proficiency,Hybrid
90,student 2936,9,Kuwait,Elementary school (5-9),Al Diyafah High School,Science,28,Young Designer,48,4,Proficiency,Online
1710,student 2938,9,UAE,Elementary school (5-9),Al Diyafah High School,Art,7,Virtual Reality,24,3,Applied Tech,Online
2170,student 2939,9,Iraq,Elementary school (5-9),Al Diyafah High School,Science,12,Young App Developer,48,4,Beginner,In-person
143,student 2940,9,Malaysia,Elementary school (5-9),Al Diyafah High School,Technology,18,Young Coder,24,4,Intermediate,In-person
3042,student 2941,9,Bosnia and Herzegovina,Elementary school (5-9),Al Diyafah High School,Music,39,Augmented & Virtual Reality,24,4,Applied Tech,In-person
106,student 2942,9,Egypt,Elementary school (5-9),Al Diyafah High School,Music,18,Young Coder,24,4,Beginner,In-person
887,student 2943,9,Iran (Islamic Republic of),Elementary school (5-9),Al Diyafah High School,Technology,41,App Design and Development,48,4,Beginner,Hybrid
428,student 2944,9,Bahrain,Elementary school (5-9),Al Diyafah High School,Mathematics,3,Artificial Intelligence,8,4,Intermediate,Online
1329,student 2945,9,Srilanka,Elementary school (5-9),Al Diyafah High School,Technology,32,Game Development,8,4,Applied Tech,Hybrid
1896,student 2946,9,Cook Islands,Elementary school (5-9),Al Diyafah High School,Technology,30,Programming,48,5,Intermediate,Hybrid
1995,student 2947,9,IndiaSpain,Elementary school (5-9),Al Diyafah High School,Sports,32,Game Development,48,5,Intermediate,Online
317,student 2948,9,Turkey,Elementary school (5-9),Al Diyafah High School,Art,26,Virtual Robotics & Mechatronics,48,4,Beginner,Online
1987,student 2950,9,Turkey,Elementary school (5-9),Al Diyafah High School,Technology,1,Robotics,48,4,Intermediate,Online
635,student 2951,9,Uganda,Elementary school (5-9),Al Diyafah High School,Art,0,Robotics Innovative Learning,8,4,Intermediate,Online
1926,student 2952,9,Poland,Elementary school (5-9),Al Diyafah High School,Music,13,Scratch Coding,24,5,Proficiency,Hybrid
2057,student 2953,9,Bahrain,Elementary school (5-9),Al Diyafah High School,Music,12,Young App Developer,24,5,Intermediate,Hybrid
2822,student 2954,9,Bahrain,Elementary school (5-9),Al Diyafah High School,Science,10,LEGO Robotics,96,2,Applied Tech,In-person
3145,student 2955,9,Ireland,Elementary school (5-9),Al Diyafah High School,Music,10,LEGO Robotics,96,5,Intermediate,Hybrid
3431,student 2956,9,India,Elementary school (5-9),Al Diyafah High School,Music,7,Virtual Reality,24,4,Applied Tech,Hybrid
2271,student 2957,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Mathematics,20,Data Science,8,4,Proficiency,Online
1440,student 2958,9,Kuwait,Elementary school (5-9),Al Diyafah High School,Technology,4,Technology Innovative Learning,96,5,Intermediate,Online
553,student 2959,9,Poland,Elementary school (5-9),Al Diyafah High School,Technology,35,Electronics for Kids,8,3,Applied Tech,Online
3442,student 2960,9,United Arab Emirates,Elementary school (5-9),Al Diyafah High School,Music,23,Artificial Intelligence and Machine Learning,48,4,Applied Tech,Hybrid
716,student 2961,9,Canada,Elementary school (5-9),Al Diyafah High School,Technology,4,Technology Innovative Learning,48,4,Intermediate,In-person
1288,student 2962,9,UAE,Elementary school (5-9),Al Diyafah High School,Technology,3,Artificial Intelligence,24,3,Intermediate,Online
3912,student 2963,9,United Kingdom,Elementary school (5-9),Al Diyafah High School,Music,9,Artificial Intelligence for Non Programmers,48,2,Beginner,In-person
1714,student 2965,9,Canada,Elementary school (5-9),Al Diyafah High School,Music,1,Robotics,24,3,Applied Tech,In-person
1884,student 2966,9,Malaysia,Elementary school (5-9),Al Diyafah High School,Science,1,Robotics,48,4,Proficiency,Online
3390,student 2967,9,Ireland,Elementary school (5-9),Al Diyafah High School,Mathematics,22,Coding For Kids,48,4,Beginner,Online
1108,student 2968,9,United States,Elementary school (5-9),Al Diyafah High School,Science,10,LEGO Robotics,48,5,Proficiency,Online
1342,student 2969,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Science,14,Data Analysis with Python,24,5,Intermediate,Hybrid
111,student 2971,9,Srilanka,Elementary school (5-9),Al Diyafah High School,Science,32,Game Development,48,3,Beginner,In-person
251,student 2972,9,India,Elementary school (5-9),Al Diyafah High School,Music,24,Internet of Things,48,4,Beginner,Hybrid
2431,student 2973,9,Ireland,Elementary school (5-9),Al Diyafah High School,Art,10,LEGO Robotics,96,3,Intermediate,In-person
2055,student 2974,9,Armenia,Elementary school (5-9),Al Diyafah High School,Mathematics,6,Graphic Designing & Animation,24,5,Beginner,Hybrid
459,student 2975,9,Canada,Elementary school (5-9),Al Diyafah High School,Technology,41,App Design and Development,48,2,Beginner,In-person
1108,student 2976,9,Russia,Elementary school (5-9),Al Diyafah High School,Sports,21,Virtual Robotics,48,4,Applied Tech,In-person
208,student 2977,9,Singapore,Elementary school (5-9),Al Diyafah High School,Music,3,Artificial Intelligence,48,2,Proficiency,Online
900,student 2978,9,Cook Islands,Elementary school (5-9),Al Diyafah High School,Science,7,Virtual Reality,24,5,Applied Tech,Hybrid
3462,student 2979,9,Canada,Elementary school (5-9),Al Diyafah High School,Mathematics,44,Artificial Intelligence of Things,8,4,Applied Tech,In-person
3386,student 2980,9,Uganda,Elementary school (5-9),Al Diyafah High School,Mathematics,12,Young App Developer,48,3,Proficiency,In-person
22,student 2981,9,Egypt,Elementary school (5-9),Al Diyafah High School,Art,14,Data Analysis with Python,24,3,Applied Tech,Hybrid
410,student 2982,9,India,Elementary school (5-9),Al Diyafah High School,Music,3,Artificial Intelligence,24,3,Intermediate,Online
895,student 2983,9,Uganda,Elementary school (5-9),Al Diyafah High School,Music,34,JAVA Programming,48,2,Proficiency,Online
515,student 2984,9,Turkey,Elementary school (5-9),Al Diyafah High School,Technology,16,3D Designing & Modelling,24,4,Intermediate,Hybrid
3199,student 2985,9,KSA,Elementary school (5-9),Al Diyafah High School,Music,15,Game Development with Unity,48,2,Applied Tech,In-person
809,student 2986,9,Armenia,Elementary school (5-9),Al Diyafah High School,Sports,27,Web Development,24,4,Proficiency,Online
3772,student 2989,9,Russia,Elementary school (5-9),Al Diyafah High School,Technology,37,Microsoft Arcade,48,2,Proficiency,In-person
874,student 2990,9,Iran (Islamic Republic of),Elementary school (5-9),Al Diyafah High School,Science,23,Artificial Intelligence and Machine Learning,48,5,Applied Tech,In-person
14,student 2991,9,Pakistan,Elementary school (5-9),Al Diyafah High School,Music,28,Young Designer,24,2,Proficiency,Hybrid
971,student 2992,9,Cuba,Elementary school (5-9),Al Diyafah High School,Technology,22,Coding For Kids,24,3,Applied Tech,Online
3026,student 2993,9,Switzerland,Elementary school (5-9),Al Diyafah High School,Mathematics,23,Artificial Intelligence and Machine Learning,48,3,Beginner,Hybrid
3062,student 2995,9,Qatar,Elementary school (5-9),Al Diyafah High School,Art,1,Robotics,96,2,Proficiency,Hybrid
3084,student 2996,9,Jordan,Elementary school (5-9),Al Diyafah High School,Music,28,Young Designer,24,4,Beginner,In-person
2135,student 2997,9,USA,Elementary school (5-9),Al Diyafah High School,Technology,21,Virtual Robotics,48,2,Beginner,Hybrid
3596,student 2998,9,India,Elementary school (5-9),Al Diyafah High School,Science,1,Robotics,24,5,Proficiency,Hybrid
2957,student 3000,9,Iraq,Elementary school (5-9),Al Diyafah High School,Science,26,Virtual Robotics & Mechatronics,24,5,Beginner,Online
1561,student 3001,9,Canada,Elementary school (5-9),Al Diyafah High School,Science,42,Young Entrepreneur,48,4,Intermediate,Hybrid
1325,student 3002,9,Syria,Elementary school (5-9),Al Diyafah High School,Sports,27,Web Development,24,5,Beginner,In-person
1267,student 3004,9,Russia,Elementary school (5-9),Al Diyafah High School,Technology,38,Young Honcho,24,5,Beginner,Online
2170,student 3005,9,Singapore,Elementary school (5-9),Al Diyafah High School,Sports,39,Augmented & Virtual Reality,24,4,Proficiency,In-person
3219,student 3006,9,India,Elementary school (5-9),Al Diyafah High School,Sports,3,Artificial Intelligence,8,5,Proficiency,In-person
3639,student 3007,9,Canada,Elementary school (5-9),Al Diyafah High School,Science,21,Virtual Robotics,24,2,Applied Tech,Online
750,student 3008,8,USA,Elementary school (5-9),Al Diyafah High School,Technology,5,Game and App Development,8,2,Beginner,In-person
3428,student 3010,9,China,Elementary school (5-9),Al Diyafah High School,Music,17,Graphic Designing,48,4,Applied Tech,In-person
685,student 3011,9,IndiaSpain,Elementary school (5-9),Al Diyafah High School,Technology,45,Drone Technology & Aerodynamics,24,2,Beginner,Online
1928,student 3012,6,China,Elementary school (5-9),Al Diyafah High School,Science,1,Robotics,24,2,Applied Tech,In-person
3805,student 3014,9,Bosnia and Herzegovina,Elementary school (5-9),Al Diyafah High School,Science,10,LEGO Robotics,24,5,Intermediate,In-person
3703,student 3016,9,Jordan,Elementary school (5-9),Al Diyafah High School,Mathematics,42,Young Entrepreneur,24,2,Intermediate,In-person
2357,student 3017,9,Uganda,Elementary school (5-9),Al Diyafah High School,Mathematics,17,Graphic Designing,24,2,Applied Tech,In-person
695,student 3018,9,Switzerland,Elementary school (5-9),Al Diyafah High School,Mathematics,3,Artificial Intelligence,96,3,Intermediate,Hybrid
2336,student 3019,9,Turkey,Elementary school (5-9),Al Diyafah High School,Technology,11,VEX Robotics,48,4,Beginner,Hybrid
307,student 3020,9,Cook Islands,Elementary school (5-9),Al Diyafah High School,Mathematics,0,Robotics Innovative Learning,48,4,Beginner,Hybrid
3884,student 3021,9,United Kingdom,Elementary school (5-9),Al Diyafah High School,Sports,9,Artificial Intelligence for Non Programmers,48,4,Beginner,In-person
3666,student 3022,9,Kuwait,Elementary school (5-9),Al Diyafah High School,Sports,0,Robotics Innovative Learning,96,3,Intermediate,In-person
1990,student 3023,9,UAE,Elementary school (5-9),Al Diyafah High School,Sports,28,Young Designer,24,2,Beginner,Online
2962,student 3024,9,KSA,Elementary school (5-9),Al Diyafah High School,Sports,42,Young Entrepreneur,24,4,Beginner,Online
